INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(1 , '2020CSB1075' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1094' , 'B'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1187' , 'D'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1198' , 'A'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1073' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1106' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1081' , 'B'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1113' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1078' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1070' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1111' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1063' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1062' , 'C'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1102' , 'B'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1123' , 'B'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1067' , 'A'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1116' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1039' , 'B'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1109' , 'C'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(67 , '2020CSB1132' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1075' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1098' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1107' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1095' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1154' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1126' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1069' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1068' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1215' , 'D'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1076' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1115' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1066' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1074' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1099' , 'D'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1134' , 'C'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1061' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1091' , 'A'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1104' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1142' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1118' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1133' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1110' , 'D'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1071' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1112' , 'F'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1121' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1114' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1317' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1129' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1120' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1079' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1361' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1077' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1139' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1103' , 'D'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1085' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1072' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1090' , 'C'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1141' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1101' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1060' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1143' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1131' , 'A'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1105' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1093' , 'C'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1086' , 'D'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1130' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1153' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1122' , 'A'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1097' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1083' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1082' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1140' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1117' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1175' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1065' , 'F'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1125' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1094' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1187' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1198' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1073' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1106' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1081' , 'A'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1113' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1078' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1070' , 'D'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1111' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1063' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1062' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1102' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1123' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1067' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1116' , 'C'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1039' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1109' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(68 , '2020CSB1132' , 'D'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1075' , 'A-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1098' , 'C'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1107' , 'C-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1095' , 'C-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1154' , 'A-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1126' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1069' , 'C'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1068' , 'C'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1215' , 'A'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1076' , 'B'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1115' , 'A-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1066' , 'C'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1074' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1099' , 'C'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1134' , 'A'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1061' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1091' , 'F'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1104' , 'F'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1142' , 'A'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1118' , 'B'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1133' , 'A'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1110' , 'B'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1071' , 'C'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1112' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1121' , 'A'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1114' , 'F'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1317' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1129' , 'D'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1120' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1079' , 'B'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1361' , 'D'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1077' , 'A-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1139' , 'D'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1103' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1085' , 'C-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1072' , 'D'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1090' , 'B'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1141' , 'B'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1101' , 'A-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1060' , 'A-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1143' , 'B'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1131' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1105' , 'C'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1093' , 'C-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1086' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1130' , 'C-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1153' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1122' , 'C'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1097' , 'B'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1083' , 'C'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1082' , 'A-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1140' , 'C-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1117' , 'A'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1175' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1065' , 'C-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1125' , 'C-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1094' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1187' , 'A'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1198' , 'C-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1073' , 'B'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1106' , 'C'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1081' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1113' , 'B'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1078' , 'A'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1070' , 'A'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1111' , 'D'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1063' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1062' , 'A-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1102' , 'A'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1123' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1067' , 'D'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1116' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1039' , 'C-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1109' , 'B'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(69 , '2020CSB1132' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(70 , '2020CSB1075' , 'D'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
